order_id,userid,date,year,month,day_of_week,brand_name,product_name,business_category,outlet_type,quantity,amount,total_revenue
20505,3702436,2023-06-26,2023,6,Monday,foodpanda,foodpanda - Family Pack #067,Food & Restaurants,online,3,1618.1,4854.299999999999
20506,3702436,2023-06-27,2023,6,Tuesday,foodpanda,foodpanda - Family Pack #466,Food & Restaurants,online,1,2344.1,2344.1
20507,3702436,2023-06-30,2023,6,Friday,foodpanda,foodpanda - Special #311,Food & Restaurants,online,3,1315.44,3946.32
20508,3702436,2023-07-01,2023,7,Saturday,foodpanda,foodpanda - Combo #461,Food & Restaurants,online,2,624.22,1248.44
20509,3702436,2023-07-03,2023,7,Monday,foodpanda,foodpanda - Combo #705,Food & Restaurants,online,2,2046.24,4092.48
20510,3702436,2023-07-09,2023,7,Sunday,foodpanda,foodpanda - Special #860,Food & Restaurants,online,3,908.89,2726.67
20511,3702436,2023-07-11,2023,7,Tuesday,foodpanda,foodpanda - Platter #987,Food & Restaurants,online,1,988.99,988.99
20512,3702436,2023-07-13,2023,7,Thursday,foodpanda,foodpanda - Platter #277,Food & Restaurants,online,2,1600.18,3200.36
20513,3702436,2023-07-19,2023,7,Wednesday,foodpanda,foodpanda - Combo #492,Food & Restaurants,online,2,1525.68,3051.36
20514,3702436,2023-07-21,2023,7,Friday,foodpanda,foodpanda - Combo #449,Food & Restaurants,online,2,789.75,1579.5
20515,3702436,2023-07-26,2023,7,Wednesday,foodpanda,foodpanda - Combo #018,Food & Restaurants,online,2,1738.03,3476.06
20516,3702436,2023-07-27,2023,7,Thursday,foodpanda,foodpanda - Combo #661,Food & Restaurants,online,1,2593.67,2593.67
20517,3702436,2023-07-31,2023,7,Monday,foodpanda,foodpanda - Platter #394,Food & Restaurants,online,1,910.13,910.13
20518,3702447,2023-06-17,2023,6,Saturday,Metro Cash & Carry,Metro Cash & Carry - Grocery Pack #972,Stores & Grocery,online,4,7840.87,31363.48
20519,3702447,2023-06-01,2023,6,Thursday,Simply Sufi,Simply Sufi - Fresh Items #522,Stores & Grocery,online,1,1902.22,1902.22
20520,3702466,2023-06-01,2023,6,Thursday,foodpanda,foodpanda - Combo #113,Food & Restaurants,online,1,3000.0,3000.0
20521,3702468,2023-07-05,2023,7,Wednesday,foodpanda,foodpanda - Special #739,Food & Restaurants,online,1,1302.61,1302.61
20522,3702470,2023-06-01,2023,6,Thursday,Daraz,Daraz - Gadget #535,Market Place,online,1,8335.32,8335.32
20523,3702470,2023-06-04,2023,6,Sunday,foodpanda,foodpanda - Special #707,Food & Restaurants,online,1,621.26,621.26
20524,3702496,2023-06-01,2023,6,Thursday,Daraz,Daraz - Electronics #279,Market Place,online,1,7512.92,7512.92
20525,3702496,2023-06-03,2023,6,Saturday,Daraz,Daraz - Gadget #765,Market Place,online,1,8687.92,8687.92
20526,3702498,2023-06-01,2023,6,Thursday,Daraz,Daraz - Appliance #021,Market Place,online,3,7423.21,22269.63
20527,3702502,2023-06-01,2023,6,Thursday,New Yorker Pizza,New Yorker Pizza - Meal Deal #581,Food & Restaurants,online,2,1207.39,2414.78
20528,3702537,2023-07-13,2023,7,Thursday,foodpanda,foodpanda - Meal Deal #248,Food & Restaurants,online,2,996.73,1993.46
20529,3702550,2023-06-11,2023,6,Sunday,Daraz,Daraz - Gadget #259,Market Place,online,1,13639.31,13639.31
20530,3702550,2023-06-01,2023,6,Thursday,elo,elo - Dress #776,Fashion,online,3,6499.35,19498.050000000003
20531,3702550,2023-07-02,2023,7,Sunday,elo,elo - Bag #877,Fashion,online,2,12000.0,24000.0
20532,3702630,2023-06-04,2023,6,Sunday,foodpanda,foodpanda - Family Pack #589,Food & Restaurants,online,1,1229.69,1229.69
20533,3702630,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Family Pack #944,Food & Restaurants,online,1,1287.38,1287.38
20534,3702635,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Home Item #643,Market Place,online,3,11652.14,34956.42
20535,3702644,2023-06-02,2023,6,Friday,OD,OD - Platter #542,Food & Restaurants,online,2,710.71,1421.42
20536,3702666,2023-06-01,2023,6,Thursday,92 Bedding Store,92 Bedding Store - Shirt #153,Fashion,online,3,3488.83,10466.49
20537,3702718,2023-06-01,2023,6,Thursday,Naheed.pk,Naheed.pk - Grocery Pack #336,Stores & Grocery,online,1,7183.96,7183.96
20538,3702722,2023-06-01,2023,6,Thursday,NDURE,NDURE - Bag #430,Fashion,online,5,3562.03,17810.15
20539,3702726,2023-06-08,2023,6,Thursday,Daraz,Daraz - Gadget #002,Market Place,online,1,3121.04,3121.04
20540,3702735,2023-06-03,2023,6,Saturday,Saeed Ghani,Saeed Ghani - Appliance #199,"Health, Beauty & Gifts",online,1,4000.0,4000.0
20541,3702742,2023-06-01,2023,6,Thursday,OPTP,OPTP - Combo #112,Food & Restaurants,instore,1,797.0,797.0
20542,3702742,2023-06-03,2023,6,Saturday,OPTP,OPTP - Special #739,Food & Restaurants,instore,1,1754.29,1754.29
20543,3702742,2023-06-28,2023,6,Wednesday,OPTP,OPTP - Platter #258,Food & Restaurants,instore,2,1656.23,3312.46
20544,3702825,2023-06-01,2023,6,Thursday,Pizza Max,Pizza Max - Special #601,Food & Restaurants,online,3,392.46,1177.3799999999999
20545,3702825,2023-06-08,2023,6,Thursday,Pizza Max,Pizza Max - Combo #644,Food & Restaurants,online,4,1399.82,5599.28
20546,3702825,2023-06-17,2023,6,Saturday,Pizza Max,Pizza Max - Platter #686,Food & Restaurants,online,2,2002.13,4004.26
20547,3702825,2023-06-26,2023,6,Monday,Pizza Max,Pizza Max - Family Pack #579,Food & Restaurants,online,2,1910.11,3820.22
20548,3702854,2023-06-01,2023,6,Thursday,Daraz,Daraz - Gadget #099,Market Place,online,5,12175.83,60879.15
20549,3702854,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Appliance #484,Market Place,online,2,6384.97,12769.94
20550,3702877,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Family Pack #201,Food & Restaurants,online,4,2284.75,9139.0
20551,3702877,2023-06-09,2023,6,Friday,foodpanda,foodpanda - Combo #333,Food & Restaurants,online,3,1133.53,3400.59
20552,3702883,2023-07-01,2023,7,Saturday,foodpanda,foodpanda - Meal Deal #879,Food & Restaurants,online,1,790.39,790.39
20553,3702883,2023-07-16,2023,7,Sunday,foodpanda,foodpanda - Special #366,Food & Restaurants,online,1,836.22,836.22
20554,3702943,2023-06-11,2023,6,Sunday,Kuchi's,Kuchi's - Platter #778,Food & Restaurants,online,1,770.24,770.24
20555,3702944,2023-06-09,2023,6,Friday,Naheed.pk,Naheed.pk - Grocery Pack #546,Stores & Grocery,online,3,6875.07,20625.21
20556,3702944,2023-06-26,2023,6,Monday,foodpanda,foodpanda - Special #505,Food & Restaurants,online,3,750.3,2250.8999999999996
20557,3702963,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Combo #442,Food & Restaurants,online,2,1834.96,3669.92
20558,3702963,2023-06-24,2023,6,Saturday,foodpanda,foodpanda - Family Pack #017,Food & Restaurants,online,1,1400.8,1400.8
20559,3702978,2023-06-30,2023,6,Friday,Karachi Broast,Karachi Broast - Meal Deal #106,Food & Restaurants,online,1,1519.95,1519.95
20560,3703027,2023-06-04,2023,6,Sunday,Daraz,Daraz - Home Item #237,Market Place,online,4,15000.0,60000.0
20561,3703034,2023-07-22,2023,7,Saturday,Dari Mooch,Dari Mooch - Appliance #888,"Health, Beauty & Gifts",online,1,1726.77,1726.77
20562,3703034,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Meal Deal #210,Food & Restaurants,online,2,2172.34,4344.68
20563,3703041,2023-06-03,2023,6,Saturday,foodpanda,foodpanda - Platter #423,Food & Restaurants,online,3,1630.33,4890.99
20564,3703041,2023-06-17,2023,6,Saturday,foodpanda,foodpanda - Family Pack #757,Food & Restaurants,online,3,1482.89,4448.67
20565,3703050,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Meal Deal #106,Food & Restaurants,online,2,3000.0,6000.0
20566,3703072,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Family Pack #452,Food & Restaurants,online,1,778.28,778.28
20567,3703121,2023-06-02,2023,6,Friday,Daraz,Daraz - Home Item #227,Market Place,online,2,14764.99,29529.98
20568,3703121,2023-06-21,2023,6,Wednesday,Jazaa,Jazaa - Fresh Items #220,Stores & Grocery,online,1,5762.16,5762.16
20569,3703122,2023-06-02,2023,6,Friday,Daraz,Daraz - Home Item #380,Market Place,online,2,6097.81,12195.62
20570,3703179,2023-06-18,2023,6,Sunday,foodpanda,foodpanda - Meal Deal #038,Food & Restaurants,online,1,3000.0,3000.0
20571,3703194,2023-06-02,2023,6,Friday,Moos 'n' Clucks,Moos 'n' Clucks - Special #012,Food & Restaurants,online,3,635.05,1905.1499999999999
20572,3703247,2023-06-02,2023,6,Friday,Daraz,Daraz - Appliance #124,Market Place,online,5,5970.37,29851.85
20573,3703249,2023-06-02,2023,6,Friday,HYDRI SUPER MARKET,HYDRI SUPER MARKET - Staples Bundle #659,Stores & Grocery,online,4,2267.93,9071.72
20574,3703253,2023-07-13,2023,7,Thursday,Naheed.pk,Naheed.pk - Fresh Items #912,Stores & Grocery,online,1,5099.54,5099.54
20575,3703305,2023-06-08,2023,6,Thursday,GrocerApp,GrocerApp - Staples Bundle #915,Stores & Grocery,online,2,2378.75,4757.5
20576,3703305,2023-06-15,2023,6,Thursday,GrocerApp,GrocerApp - Grocery Pack #096,Stores & Grocery,online,1,5153.32,5153.32
20577,3703305,2023-06-16,2023,6,Friday,GrocerApp,GrocerApp - Staples Bundle #946,Stores & Grocery,online,1,3780.63,3780.63
20578,3703305,2023-06-22,2023,6,Thursday,GrocerApp,GrocerApp - Grocery Pack #627,Stores & Grocery,online,1,3265.56,3265.56
20579,3703305,2023-06-28,2023,6,Wednesday,GrocerApp,GrocerApp - Grocery Pack #096,Stores & Grocery,online,2,5040.13,10080.26
20580,3703305,2023-07-10,2023,7,Monday,GrocerApp,GrocerApp - Staples Bundle #811,Stores & Grocery,online,1,3628.42,3628.42
20581,3703305,2023-07-14,2023,7,Friday,GrocerApp,GrocerApp - Fresh Items #550,Stores & Grocery,online,1,2407.99,2407.99
20582,3703305,2023-07-23,2023,7,Sunday,GrocerApp,GrocerApp - Fresh Items #645,Stores & Grocery,online,2,8000.0,16000.0
20583,3703305,2023-07-28,2023,7,Friday,GrocerApp,GrocerApp - Grocery Pack #046,Stores & Grocery,online,1,3252.83,3252.83
20584,3703305,2023-06-03,2023,6,Saturday,foodpanda,foodpanda - Platter #706,Food & Restaurants,online,1,527.93,527.93
20585,3703305,2023-06-14,2023,6,Wednesday,foodpanda,foodpanda - Special #555,Food & Restaurants,online,2,1050.17,2100.34
20586,3703354,2023-06-17,2023,6,Saturday,Dvago,Dvago - Home Item #674,Health & Fitness,instore,2,1432.78,2865.56
20587,3703354,2023-07-07,2023,7,Friday,Dvago,Dvago - Electronics #949,Health & Fitness,instore,2,4080.93,8161.86
20588,3703354,2023-06-19,2023,6,Monday,Daraz,Daraz - Appliance #837,Market Place,online,1,9102.23,9102.23
20589,3703354,2023-07-05,2023,7,Wednesday,Daraz,Daraz - Home Item #815,Market Place,online,1,9459.78,9459.78
20590,3703397,2023-06-24,2023,6,Saturday,foodpanda,foodpanda - Platter #909,Food & Restaurants,online,1,1329.75,1329.75
20591,3703418,2023-06-10,2023,6,Saturday,AliExpress,AliExpress - Gadget #103,Market Place,online,1,6739.72,6739.72
20592,3703418,2023-06-03,2023,6,Saturday,Bata,Bata - Shirt #516,Fashion,online,1,5316.59,5316.59
20593,3703418,2023-06-04,2023,6,Sunday,Jazaa,Jazaa - Fresh Items #235,Stores & Grocery,online,3,3984.9,11954.7
20594,3703476,2023-06-21,2023,6,Wednesday,foodpanda,foodpanda - Family Pack #285,Food & Restaurants,online,1,2429.46,2429.46
20595,3703487,2023-06-02,2023,6,Friday,HYDRI SUPER MARKET,HYDRI SUPER MARKET - Grocery Pack #438,Stores & Grocery,online,1,4909.37,4909.37
20596,3703489,2023-06-24,2023,6,Saturday,Pizza Max,Pizza Max - Special #958,Food & Restaurants,online,1,2054.56,2054.56
20597,3703489,2023-07-14,2023,7,Friday,Pizza Max,Pizza Max - Special #772,Food & Restaurants,online,1,2053.99,2053.99
20598,3703489,2023-07-26,2023,7,Wednesday,Pizza Max,Pizza Max - Platter #570,Food & Restaurants,online,1,2489.86,2489.86
20599,3703504,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Home Item #028,Market Place,online,1,8951.02,8951.02
20600,3703504,2023-06-08,2023,6,Thursday,Daraz,Daraz - Electronics #643,Market Place,online,1,9273.09,9273.09
20601,3703504,2023-07-01,2023,7,Saturday,Daraz,Daraz - Electronics #684,Market Place,online,4,14042.61,56170.44
20602,3703504,2023-07-05,2023,7,Wednesday,Daraz,Daraz - Gadget #198,Market Place,online,3,5557.62,16672.86
20603,3703528,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Home Item #843,Market Place,online,2,5052.19,10104.38
20604,3703531,2023-06-03,2023,6,Saturday,foodpanda,foodpanda - Combo #240,Food & Restaurants,online,1,884.3,884.3
20605,3703551,2023-07-10,2023,7,Monday,Daraz,Daraz - Electronics #751,Market Place,online,1,8492.22,8492.22
20606,3703586,2023-06-05,2023,6,Monday,Daraz,Daraz - Home Item #201,Market Place,online,2,3067.39,6134.78
20607,3703623,2023-06-03,2023,6,Saturday,foodpanda,foodpanda - Combo #203,Food & Restaurants,online,1,2015.93,2015.93
20608,3703632,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Combo #303,Food & Restaurants,online,2,1514.99,3029.98
20609,3703664,2023-06-02,2023,6,Friday,Jazaa,Jazaa - Staples Bundle #063,Stores & Grocery,online,2,7318.67,14637.34
20610,3703687,2023-06-02,2023,6,Friday,Bin Hashim,Bin Hashim - Fresh Items #461,Stores & Grocery,online,2,2965.81,5931.62
20611,3703766,2023-06-06,2023,6,Tuesday,Burger O'Clock,Burger O'Clock - Combo #634,Food & Restaurants,online,1,1445.34,1445.34
20612,3703766,2023-06-03,2023,6,Saturday,Pizza Max,Pizza Max - Combo #033,Food & Restaurants,online,1,2804.16,2804.16
20613,3703766,2023-06-09,2023,6,Friday,Pizza Max,Pizza Max - Meal Deal #744,Food & Restaurants,online,2,3000.0,6000.0
20614,3703773,2023-06-06,2023,6,Tuesday,AliExpress,AliExpress - Home Item #376,Market Place,online,2,5515.8,11031.6
20615,3703779,2023-06-02,2023,6,Friday,Daraz,Daraz - Gadget #855,Market Place,online,2,8487.41,16974.82
20616,3703819,2023-06-02,2023,6,Friday,Shield Corporation Limited,Shield Corporation Limited - Fresh Items #443,Stores & Grocery,online,1,4808.18,4808.18
20617,3703839,2023-07-12,2023,7,Wednesday,elo,elo - Dress #705,Fashion,online,2,7714.68,15429.36
20618,3703889,2023-07-11,2023,7,Tuesday,Daraz,Daraz - Electronics #854,Market Place,online,4,6796.48,27185.92
20619,3703915,2023-06-09,2023,6,Friday,Bin Hashim,Bin Hashim - Grocery Pack #486,Stores & Grocery,online,2,7875.84,15751.68
20620,3703915,2023-06-06,2023,6,Tuesday,HYDRI SUPER MARKET,HYDRI SUPER MARKET - Staples Bundle #008,Stores & Grocery,online,1,1613.26,1613.26
20621,3703915,2023-06-10,2023,6,Saturday,HYDRI SUPER MARKET,HYDRI SUPER MARKET - Grocery Pack #384,Stores & Grocery,online,2,3362.02,6724.04
20622,3703929,2023-06-05,2023,6,Monday,Daraz,Daraz - Electronics #546,Market Place,online,2,9695.46,19390.92
20623,3703929,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Combo #701,Food & Restaurants,online,3,2010.97,6032.91
20624,3703946,2023-06-04,2023,6,Sunday,foodpanda,foodpanda - Platter #112,Food & Restaurants,online,2,3000.0,6000.0
20625,3703949,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Grocery Pack #783,Stores & Grocery,online,2,7555.09,15110.18
20626,3703954,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Home Item #217,Market Place,online,2,6718.88,13437.76
20627,3703954,2023-06-09,2023,6,Friday,Daraz,Daraz - Electronics #158,Market Place,online,1,14844.49,14844.49
20628,3703954,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Appliance #112,Market Place,online,1,5423.12,5423.12
20629,3703954,2023-06-17,2023,6,Saturday,Daraz,Daraz - Appliance #235,Market Place,online,1,12343.59,12343.59
20630,3703954,2023-07-11,2023,7,Tuesday,Daraz,Daraz - Home Item #273,Market Place,online,1,15000.0,15000.0
20631,3703954,2023-07-20,2023,7,Thursday,Daraz,Daraz - Gadget #908,Market Place,online,2,14227.33,28454.66
20632,3703954,2023-07-23,2023,7,Sunday,Daraz,Daraz - Appliance #162,Market Place,online,1,8170.89,8170.89
20633,3703954,2023-07-30,2023,7,Sunday,Daraz,Daraz - Home Item #977,Market Place,online,1,6565.33,6565.33
20634,3703981,2023-07-17,2023,7,Monday,Saeed Ghani,Saeed Ghani - Appliance #436,"Health, Beauty & Gifts",online,1,1001.17,1001.17
20635,3704001,2023-06-02,2023,6,Friday,Daraz,Daraz - Home Item #626,Market Place,online,1,9051.79,9051.79
20636,3704001,2023-06-04,2023,6,Sunday,Daraz,Daraz - Appliance #286,Market Place,online,2,4437.47,8874.94
20637,3704001,2023-06-05,2023,6,Monday,Daraz,Daraz - Gadget #267,Market Place,online,2,5212.84,10425.68
20638,3704001,2023-06-08,2023,6,Thursday,Daraz,Daraz - Home Item #949,Market Place,online,3,4273.02,12819.060000000001
20639,3704001,2023-07-10,2023,7,Monday,Daraz,Daraz - Electronics #201,Market Place,online,1,6156.43,6156.43
20640,3704001,2023-06-04,2023,6,Sunday,foodpanda,foodpanda - Platter #303,Food & Restaurants,online,1,1577.78,1577.78
20641,3704028,2023-07-11,2023,7,Tuesday,Ailaaj,Ailaaj - Appliance #792,Health & Fitness,online,3,3095.84,9287.52
20642,3704031,2023-06-02,2023,6,Friday,Shield Corporation Limited,Shield Corporation Limited - Fresh Items #477,Stores & Grocery,online,1,3073.62,3073.62
20643,3704040,2023-06-04,2023,6,Sunday,Daraz,Daraz - Electronics #896,Market Place,online,2,13227.99,26455.98
20644,3704040,2023-06-05,2023,6,Monday,Daraz,Daraz - Electronics #816,Market Place,online,2,6983.78,13967.56
20645,3704040,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Home Item #923,Market Place,online,1,5226.97,5226.97
20646,3704040,2023-06-08,2023,6,Thursday,Daraz,Daraz - Electronics #236,Market Place,online,2,8678.42,17356.84
20647,3704040,2023-06-10,2023,6,Saturday,Daraz,Daraz - Electronics #574,Market Place,online,1,15000.0,15000.0
20648,3704040,2023-06-11,2023,6,Sunday,Daraz,Daraz - Appliance #405,Market Place,online,4,9163.91,36655.64
20649,3704040,2023-06-12,2023,6,Monday,Daraz,Daraz - Home Item #055,Market Place,online,1,6464.11,6464.11
20650,3704040,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Home Item #552,Market Place,online,1,3610.92,3610.92
20651,3704040,2023-06-16,2023,6,Friday,Daraz,Daraz - Home Item #819,Market Place,online,2,6944.75,13889.5
20652,3704040,2023-06-17,2023,6,Saturday,Daraz,Daraz - Home Item #247,Market Place,online,1,8715.97,8715.97
20653,3704051,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Grocery Pack #521,Stores & Grocery,online,2,3418.9,6837.8
20654,3704059,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Fresh Items #557,Stores & Grocery,online,2,1804.74,3609.48
20655,3704064,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Grocery Pack #248,Stores & Grocery,online,1,2712.38,2712.38
20656,3704073,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Fresh Items #566,Stores & Grocery,online,1,8000.0,8000.0
20657,3704098,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Grocery Pack #348,Stores & Grocery,online,1,8000.0,8000.0
20658,3704104,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Family Pack #551,Food & Restaurants,online,1,1027.04,1027.04
20659,3704104,2023-06-07,2023,6,Wednesday,foodpanda,foodpanda - Meal Deal #266,Food & Restaurants,online,1,2239.79,2239.79
20660,3704104,2023-06-08,2023,6,Thursday,foodpanda,foodpanda - Special #341,Food & Restaurants,online,3,887.56,2662.68
20661,3704109,2023-06-02,2023,6,Friday,Naheed.pk,Naheed.pk - Fresh Items #140,Stores & Grocery,online,1,8000.0,8000.0
20662,3704117,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Combo #046,Food & Restaurants,online,1,1808.72,1808.72
20663,3704134,2023-06-02,2023,6,Friday,Daraz,Daraz - Appliance #503,Market Place,online,1,12459.88,12459.88
20664,3704134,2023-06-08,2023,6,Thursday,Daraz,Daraz - Home Item #144,Market Place,online,2,3287.56,6575.12
20665,3704142,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Combo #716,Food & Restaurants,online,2,2245.26,4490.52
20666,3704147,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Meal Deal #531,Food & Restaurants,online,4,1593.87,6375.48
20667,3704147,2023-07-30,2023,7,Sunday,foodpanda,foodpanda - Combo #640,Food & Restaurants,online,1,2449.71,2449.71
20668,3704149,2023-06-05,2023,6,Monday,Daraz,Daraz - Appliance #074,Market Place,online,1,12245.11,12245.11
20669,3704149,2023-06-09,2023,6,Friday,Daraz,Daraz - Appliance #739,Market Place,online,1,8009.15,8009.15
20670,3704149,2023-06-10,2023,6,Saturday,Daraz,Daraz - Electronics #756,Market Place,online,1,5738.96,5738.96
20671,3704163,2023-06-24,2023,6,Saturday,foodpanda,foodpanda - Special #472,Food & Restaurants,online,2,2362.81,4725.62
20672,3704175,2023-06-02,2023,6,Friday,Daraz,Daraz - Home Item #698,Market Place,online,2,7520.37,15040.74
20673,3704177,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Special #868,Food & Restaurants,online,1,1034.18,1034.18
20674,3704192,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Special #031,Food & Restaurants,online,3,1009.98,3029.94
20675,3704194,2023-07-26,2023,7,Wednesday,Daraz,Daraz - Electronics #784,Market Place,online,3,3702.88,11108.64
20676,3704194,2023-07-30,2023,7,Sunday,Daraz,Daraz - Electronics #799,Market Place,online,3,6004.73,18014.19
20677,3704220,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Meal Deal #794,Food & Restaurants,online,1,2776.94,2776.94
20678,3704252,2023-06-03,2023,6,Saturday,Daraz,Daraz - Electronics #884,Market Place,online,1,8470.65,8470.65
20679,3704252,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Electronics #086,Market Place,online,1,5946.54,5946.54
20680,3704252,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Gadget #169,Market Place,online,1,11589.75,11589.75
20681,3704262,2023-07-22,2023,7,Saturday,Muicin,Muicin - Electronics #085,"Health, Beauty & Gifts",online,1,1417.97,1417.97
20682,3704262,2023-06-02,2023,6,Friday,SAYA,SAYA - Dress #493,Fashion,online,3,6712.51,20137.53
20683,3704262,2023-07-23,2023,7,Sunday,SAYA,SAYA - Shirt #450,Fashion,online,1,5850.24,5850.24
20684,3704262,2023-07-26,2023,7,Wednesday,Saeed Ghani,Saeed Ghani - Gadget #059,"Health, Beauty & Gifts",online,2,3174.13,6348.26
20685,3704269,2023-06-02,2023,6,Friday,IDEAS,IDEAS - Bag #027,Fashion,instore,2,2908.63,5817.26
20686,3704269,2023-06-14,2023,6,Wednesday,IDEAS,IDEAS - Dress #362,Fashion,instore,1,4183.71,4183.71
20687,3704269,2023-06-19,2023,6,Monday,IDEAS,IDEAS - Jeans #389,Fashion,instore,1,2821.24,2821.24
20688,3704294,2023-07-03,2023,7,Monday,foodpanda,foodpanda - Meal Deal #814,Food & Restaurants,online,2,1405.24,2810.48
20689,3704308,2023-07-26,2023,7,Wednesday,Dvago,Dvago - Gadget #771,Health & Fitness,instore,2,4947.91,9895.82
20690,3704308,2023-06-12,2023,6,Monday,Telenor,Telenor - Gadget #268,Services & Utilities,online,4,2058.21,8232.84
20691,3704308,2023-07-15,2023,7,Saturday,Telenor,Telenor - Home Item #088,Services & Utilities,online,3,2052.83,6158.49
20692,3704312,2023-06-02,2023,6,Friday,Daraz,Daraz - Home Item #615,Market Place,online,3,11983.79,35951.37
20693,3704319,2023-06-02,2023,6,Friday,Day Night Pizza,Day Night Pizza - Family Pack #553,Food & Restaurants,online,2,2729.94,5459.88
20694,3704319,2023-06-16,2023,6,Friday,Pizza Max,Pizza Max - Platter #295,Food & Restaurants,online,1,1530.69,1530.69
20695,3704319,2023-07-19,2023,7,Wednesday,foodpanda,foodpanda - Platter #535,Food & Restaurants,online,3,2253.22,6759.66
20696,3704323,2023-06-04,2023,6,Sunday,foodpanda,foodpanda - Meal Deal #155,Food & Restaurants,online,4,933.82,3735.28
20697,3704323,2023-06-06,2023,6,Tuesday,foodpanda,foodpanda - Combo #845,Food & Restaurants,online,1,3000.0,3000.0
20698,3704323,2023-06-13,2023,6,Tuesday,foodpanda,foodpanda - Special #514,Food & Restaurants,online,1,3000.0,3000.0
20699,3704323,2023-06-22,2023,6,Thursday,foodpanda,foodpanda - Family Pack #808,Food & Restaurants,online,2,2076.35,4152.7
20700,3704323,2023-06-26,2023,6,Monday,foodpanda,foodpanda - Meal Deal #322,Food & Restaurants,online,4,564.3,2257.2
20701,3704323,2023-06-27,2023,6,Tuesday,foodpanda,foodpanda - Platter #481,Food & Restaurants,online,1,1210.32,1210.32
20702,3704323,2023-06-28,2023,6,Wednesday,foodpanda,foodpanda - Meal Deal #520,Food & Restaurants,online,2,2173.67,4347.34
20703,3704323,2023-06-30,2023,6,Friday,foodpanda,foodpanda - Platter #479,Food & Restaurants,online,3,1295.97,3887.91
20704,3704323,2023-07-03,2023,7,Monday,foodpanda,foodpanda - Meal Deal #046,Food & Restaurants,online,2,3000.0,6000.0
20705,3704323,2023-07-06,2023,7,Thursday,foodpanda,foodpanda - Family Pack #051,Food & Restaurants,online,2,2147.02,4294.04
20706,3704323,2023-07-09,2023,7,Sunday,foodpanda,foodpanda - Meal Deal #678,Food & Restaurants,online,4,1123.86,4495.44
20707,3704323,2023-07-11,2023,7,Tuesday,foodpanda,foodpanda - Special #908,Food & Restaurants,online,1,1626.02,1626.02
20708,3704323,2023-07-18,2023,7,Tuesday,foodpanda,foodpanda - Combo #387,Food & Restaurants,online,1,1023.36,1023.36
20709,3704323,2023-07-24,2023,7,Monday,foodpanda,foodpanda - Special #652,Food & Restaurants,online,1,1460.4,1460.4
20710,3704355,2023-06-03,2023,6,Saturday,foodpanda,foodpanda - Special #091,Food & Restaurants,online,1,1212.53,1212.53
20711,3704355,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Special #742,Food & Restaurants,online,1,2878.83,2878.83
20712,3704360,2023-07-08,2023,7,Saturday,elo,elo - Bag #282,Fashion,online,1,12000.0,12000.0
20713,3704370,2023-06-06,2023,6,Tuesday,Daraz,Daraz - Home Item #415,Market Place,online,2,3788.99,7577.98
20714,3704370,2023-06-07,2023,6,Wednesday,Daraz,Daraz - Appliance #577,Market Place,online,1,2962.65,2962.65
20715,3704370,2023-06-08,2023,6,Thursday,Daraz,Daraz - Electronics #242,Market Place,online,2,6855.88,13711.76
20716,3704371,2023-07-19,2023,7,Wednesday,Daraz,Daraz - Appliance #153,Market Place,online,1,3627.29,3627.29
20717,3704453,2023-06-02,2023,6,Friday,Krave Mart,Krave Mart - Staples Bundle #524,Stores & Grocery,online,1,4247.01,4247.01
20718,3704464,2023-06-02,2023,6,Friday,foodpanda,foodpanda - Combo #330,Food & Restaurants,online,1,2326.75,2326.75
